id,week1,week10,week11,week12,week13,week14,week15,week16,week17,week18,week2,week3,week4,week5,week6,week7,week8,week9,clustered_label
101208087,62,62,62,50,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.13
102205089,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208066,62,62,62,62,62,62,62,62,30,62,62,62,62,62,62,62,62,62,0.17
101208030,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
102208075,62,62,62,66,62,62,62,62,62,50,62,62,64,62,40,62,62,62,0.40
102205037,62,62,61,50,62,62,62,62,62,65,62,62,62,62,62,62,62,62,0.13
102104031,62,62,62,66,62,62,65,62,62,30,62,62,62,61,62,62,62,61,0.3
101208085,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208069,62,62,62,66,62,62,62,62,30,62,62,62,61,62,62,62,40,62,0.17
102208088,62,62,62,65,62,62,62,62,62,50,62,62,62,62,30,62,62,62,0.40
102208081,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
102208058,62,62,62,65,62,62,62,62,62,50,62,62,62,62,62,62,62,62,0.8
102208049,62,62,62,61,62,62,62,62,62,62,62,62,62,62,40,62,61,62,0.35
102208033,62,62,62,61,62,62,62,62,62,62,62,62,62,62,40,62,62,62,0.35
102208008,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208074,62,62,62,66,62,62,62,62,62,63,62,62,62,62,62,62,62,62,0.7
99304030,62,64,62,10,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.37
99203054,62,63,65,63,62,62,65,62,62,62,62,62,62,62,62,62,62,66,0.7
103302104,62,62,62,30,62,62,62,62,62,10,64,62,62,62,10,62,62,62,0.27
103302103,62,62,63,30,62,63,62,62,63,30,62,62,64,62,63,62,62,62,0.36
102306046,62,62,63,50,10,62,63,62,62,50,62,65,62,62,62,62,62,62,0.10
102306041,62,62,63,62,62,62,62,62,10,65,62,63,62,62,62,62,62,62,0.16
102209035,62,62,62,10,62,62,62,62,62,66,62,62,62,62,65,62,62,62,0.37
102208090,62,62,62,62,62,62,62,62,62,30,62,62,62,62,30,62,30,30,0.26
102208089,62,62,62,62,62,62,30,62,62,62,62,62,62,62,40,62,62,62,0.39
102208086,62,62,64,62,62,62,62,62,62,63,62,62,62,63,62,62,62,62,0.7
102208085,62,62,62,62,62,62,62,62,62,62,62,62,62,62,30,62,62,62,0.35
102208084,62,62,61,62,62,62,62,30,62,30,62,63,62,62,62,62,62,62,0.4
102208083,62,62,62,65,63,62,62,62,62,66,62,62,62,62,40,62,62,65,0.35
102208082,62,62,62,65,62,62,62,62,62,62,62,62,62,62,61,62,62,62,0.7
102208078,62,62,62,62,30,62,63,62,62,50,62,62,62,62,40,62,62,62,0.10
102208074,62,62,62,40,62,62,62,62,62,50,62,62,62,62,62,62,62,62,0.9
102208073,62,62,62,50,62,62,62,62,62,62,62,40,61,62,62,61,62,62,0.19
102208068,62,62,62,65,62,62,62,62,62,62,62,63,62,62,40,62,62,62,0.35
102208066,62,62,62,63,62,62,65,62,62,50,63,62,62,62,30,62,62,62,0.40
102208065,62,62,62,62,62,62,63,62,62,62,62,62,62,62,62,62,62,62,0.7
102208064,62,62,62,30,62,62,62,62,62,62,62,62,62,62,61,62,62,62,0.14
102208063,62,62,40,66,62,10,62,10,62,10,62,62,63,62,62,62,62,62,0.5
102208062,62,30,62,30,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.15
102208061,62,62,62,62,62,62,62,62,62,62,62,62,62,62,30,63,62,62,0.35
102208060,62,62,62,62,62,62,62,62,62,62,62,62,62,20,61,62,62,62,0.23
102208059,62,62,62,50,65,62,62,62,64,62,64,62,62,62,30,30,65,65,0.34
102208057,62,62,62,65,62,62,62,62,62,62,62,62,62,40,40,62,62,62,0.28
102208056,62,62,62,66,62,62,62,62,62,40,62,30,62,10,30,62,63,62,0.24
102208055,62,62,62,62,62,62,62,62,62,62,62,62,30,62,61,62,62,62,0.12
102208054,62,62,62,30,62,62,62,62,62,50,62,63,30,62,30,62,62,62,0.32
102208053,62,63,62,62,62,62,62,62,62,62,62,62,62,62,40,62,62,62,0.35
102208052,62,62,61,50,62,62,64,62,62,65,62,62,62,62,30,62,62,62,0.33
102208046,62,62,65,62,62,62,62,62,62,50,62,62,62,65,40,62,62,61,0.40
102208045,62,62,62,66,62,62,62,62,62,65,62,62,62,62,62,62,62,66,0.7
102208044,62,62,50,50,62,62,62,62,65,62,62,62,62,62,40,62,65,62,0.33
102208043,62,62,62,62,62,62,66,62,62,66,62,62,62,62,62,62,62,62,0.7
102208042,62,62,62,62,62,62,62,62,62,30,62,30,62,30,62,62,62,62,0.24
102208041,62,62,20,30,62,62,63,10,62,20,62,20,30,30,61,62,62,62,0.31
102208038,62,62,61,63,62,62,62,62,62,62,62,62,62,62,30,62,62,62,0.35
102208034,62,62,62,50,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.13
102208032,62,62,62,40,62,62,62,62,62,40,62,62,62,62,40,62,62,62,0.38
102208030,62,62,50,62,62,62,65,62,64,62,62,62,62,61,40,30,20,61,0.30
102208029,62,62,50,50,62,62,62,62,62,62,62,61,62,61,30,62,62,62,0.33
102208024,62,62,62,65,62,62,62,62,62,65,62,30,62,62,62,62,62,62,0.19
102208023,62,62,62,62,62,62,62,62,62,62,62,62,63,63,62,62,62,65,0.7
102208022,62,62,62,50,62,62,62,62,62,50,62,62,62,62,61,62,62,62,0.9
102208021,62,10,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.20
102208018,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
102208017,62,62,62,66,62,62,62,62,62,50,62,62,62,62,62,62,62,62,0.8
102208014,62,62,62,10,62,62,62,62,62,65,62,62,40,61,62,62,62,62,0.37
102208010,62,20,62,66,62,65,62,62,62,50,62,62,61,62,61,62,62,62,0.20
102208007,62,63,62,50,62,62,62,62,62,66,62,62,62,62,64,62,63,62,0.13
102208006,62,62,50,62,62,62,62,62,62,50,62,62,62,62,65,62,62,62,0.8
102208005,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
102208004,62,62,30,62,62,64,62,62,64,64,62,30,62,62,40,62,30,62,0.30
102208002,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,62,62,62,0.7
102208001,62,62,62,62,62,62,62,62,62,62,62,62,64,30,61,62,62,62,0.23
102205095,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
102205092,62,62,62,63,62,62,62,62,62,61,62,62,62,30,30,62,62,62,0.28
102205081,62,62,62,50,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.13
102205051,62,62,62,65,62,62,62,62,66,65,62,64,62,62,62,62,62,62,0.7
102205033,62,62,62,66,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
102205030,62,62,62,62,62,62,62,62,62,30,62,62,62,30,10,62,62,62,0.27
102205024,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,0.7
102205022,62,62,62,62,62,62,62,62,62,62,62,30,62,62,40,62,64,62,0.19
102205020,62,62,62,30,62,62,62,62,62,66,62,63,30,62,40,62,62,62,0.32
102205017,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
102103012,62,62,62,65,62,62,62,62,62,66,62,62,62,40,30,62,66,30,0.29
101502012,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101401042,62,62,62,61,62,62,62,62,62,62,62,62,62,62,61,62,62,62,0.7
101302049,62,62,62,62,62,62,62,62,62,30,62,62,62,62,62,62,62,62,0.3
101209037,62,62,64,61,62,62,62,62,30,62,62,62,62,61,61,62,62,62,0.17
101208094,62,62,62,65,62,62,62,62,62,63,62,62,62,62,61,30,62,62,0.6
101208091,62,62,62,62,62,62,62,62,62,62,62,63,62,62,30,62,62,63,0.35
101208090,62,62,62,50,62,62,62,62,30,62,62,62,62,62,30,62,30,30,0.21
101208084,62,62,62,62,62,62,62,62,62,62,62,61,62,62,61,62,62,62,0.7
101208082,62,62,64,50,62,62,62,62,62,65,62,62,62,61,40,62,62,62,0.33
101208080,62,62,62,62,62,62,62,62,62,65,62,62,62,62,62,62,62,62,0.7
101208079,62,62,62,62,62,62,62,62,62,62,62,62,30,62,62,62,62,62,0.12
101208078,62,62,63,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208070,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208065,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208064,62,62,40,62,62,62,63,62,62,62,62,62,62,30,62,62,62,62,0.23
101208062,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208060,62,62,62,20,62,62,62,62,62,66,62,62,62,62,62,62,62,62,0.37
101208058,62,62,63,40,10,62,62,62,62,65,40,63,50,62,40,62,65,62,0.10
101208056,62,62,63,40,62,62,62,62,63,62,62,62,62,63,62,62,62,62,0.14
101208055,62,62,62,65,62,62,62,62,62,62,62,62,61,62,62,62,40,62,0.1
101208054,62,62,62,40,62,62,62,62,62,62,62,62,62,61,63,62,62,62,0.14
101208053,62,62,62,62,62,30,62,30,62,62,62,62,62,62,62,62,62,62,0.4
101208052,62,30,62,40,62,62,62,62,62,63,62,62,62,62,30,62,62,62,0.15
101208050,62,62,62,50,62,62,62,62,62,62,62,64,62,62,40,62,62,62,0.33
101208034,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208031,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,30,0.2
101208025,62,62,30,30,62,62,62,62,62,30,62,63,64,62,40,62,62,62,0.36
101208017,62,62,62,50,62,62,62,62,62,65,62,63,62,40,63,62,62,62,0.18
101208015,62,62,62,40,62,62,62,62,62,65,62,62,62,64,63,62,62,62,0.14
101208013,62,62,62,64,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208008,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208005,62,62,62,65,62,62,62,62,62,62,62,62,62,30,62,62,62,62,0.23
101208004,62,62,62,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208003,62,62,62,65,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101208002,62,62,62,65,62,62,62,63,62,62,64,30,62,30,62,62,62,62,0.24
101205093,62,62,61,20,63,62,62,62,62,40,62,62,63,62,62,62,62,62,0.36
101205043,62,62,62,62,62,62,62,62,62,40,62,62,62,62,61,62,62,63,0.3
101205029,62,62,66,30,62,66,65,62,62,62,62,65,62,62,30,62,62,62,0.38
101204026,62,62,40,62,63,62,62,62,62,50,62,62,30,62,62,62,62,62,0.12
101203054,62,62,62,50,62,62,62,62,62,62,62,62,66,62,62,62,62,64,0.13
101203004,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
101103034,62,62,62,30,62,62,62,62,62,30,62,62,62,62,62,62,62,65,0.36
101102026,62,62,62,61,62,62,62,62,62,62,62,62,62,62,63,62,62,62,0.7
101102025,62,62,62,62,62,62,62,62,62,64,62,62,62,63,30,62,63,62,0.35
101101050,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
100508018,62,62,62,62,62,62,62,63,10,62,62,64,62,30,62,62,62,62,0.16
100401072,62,62,61,50,62,62,66,62,10,65,62,62,62,62,61,62,62,62,0.16
100401044,62,62,62,50,62,62,62,62,30,66,62,62,62,62,65,62,62,62,0.17
100208053,62,62,62,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
100206009,62,62,62,65,62,62,62,62,62,62,62,62,62,62,65,62,64,62,0.7
100202044,62,62,64,30,62,62,62,62,62,10,62,62,63,62,62,62,62,62,0.36
100104041,62,63,64,62,62,62,62,62,62,30,62,62,62,62,62,62,62,61,0.3
100101021,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0.7
