TA_video,TA_text,Teacher_video,Teacher_text,id,week,clustered_label
0,6,0,61,101208058,week15,5522
0,0,0,6,101208058,week16,5521
0,0,0,12,101208058,week17,5521
3916,9,0,0,101208058,week18,5100
0,0,0,0,101208060,week1,5521
0,0,0,0,101208060,week2,5521
0,15,0,392,101208060,week3,5560
0,19,0,17,101208060,week4,5521
0,0,0,0,101208060,week5,5521
0,0,0,0,101208060,week6,5521
0,0,0,0,101208060,week7,5521
0,0,0,0,101208060,week8,5521
0,0,0,0,101208060,week9,5521
0,0,0,0,101208060,week10,5521
0,0,0,0,101208060,week11,5521
980,9909,10,0,101208060,week12,6200
0,0,0,0,101208060,week13,5521
0,0,0,0,101208060,week14,5521
0,0,0,0,101208060,week15,5521
0,0,0,0,101208060,week16,5521
0,12,0,0,101208060,week17,5521
5194,0,0,0,101208060,week18,5100
0,0,0,0,101208062,week1,5521
0,19,0,162,101208062,week2,5526
0,0,0,62,101208062,week3,5522
0,143,0,53,101208062,week4,5524
0,0,0,62,101208062,week5,5522
0,0,0,6,101208062,week6,5521
0,9,0,42,101208062,week7,5522
0,0,0,243,101208062,week8,5560
0,446,0,67,101208062,week9,5529
0,40,0,50,101208062,week10,5522
0,0,0,56,101208062,week11,5522
0,0,0,23,101208062,week12,5521
0,12,0,40,101208062,week13,5522
0,0,0,0,101208062,week14,5521
0,10,0,29,101208062,week15,5522
0,0,0,0,101208062,week16,5521
700,0,127,18,101208062,week17,5510
947,0,0,0,101208062,week18,5600
0,0,0,0,101208064,week1,5521
0,0,0,47,101208064,week2,5522
0,28,0,8,101208064,week3,5521
0,74,0,6,101208064,week4,5524
0,22,0,2763,101208064,week5,5230
0,0,244,22,101208064,week6,5523
0,0,0,108,101208064,week7,5526
0,24,0,16,101208064,week8,5521
0,0,0,30,101208064,week9,5522
0,0,0,27,101208064,week10,5521
652,6,10274,15,101208064,week11,4600
0,0,136,0,101208064,week12,5523
0,0,0,28,101208064,week13,5521
0,0,0,10,101208064,week14,5521
0,0,0,1117,101208064,week15,5400
0,0,0,0,101208064,week16,5521
0,0,0,141,101208064,week17,5526
0,0,0,0,101208064,week18,5521
0,0,0,0,101208065,week1,5521
0,0,0,112,101208065,week2,5526
0,0,0,26,101208065,week3,5521
0,0,0,5,101208065,week4,5521
0,0,0,6,101208065,week5,5521
6,0,0,5,101208065,week6,5521
0,0,0,0,101208065,week7,5521
0,0,0,13,101208065,week8,5521
0,0,0,0,101208065,week9,5521
0,0,0,12,101208065,week10,5521
0,0,0,8,101208065,week11,5521
0,0,0,53,101208065,week12,5522
0,0,0,0,101208065,week13,5521
0,0,0,0,101208065,week14,5521
0,0,0,0,101208065,week15,5521
0,0,0,0,101208065,week16,5521
0,0,0,14,101208065,week17,5521
0,0,0,8,101208065,week18,5521
0,0,0,0,101208070,week1,5521
0,9,6,12,101208070,week2,5521
0,31,0,0,101208070,week3,5521
0,8,0,25,101208070,week4,5521
0,0,0,39,101208070,week5,5522
0,0,0,0,101208070,week6,5521
0,10,0,25,101208070,week7,5521
0,9,0,10,101208070,week8,5521
0,8,0,16,101208070,week9,5521
0,7,0,5,101208070,week10,5521
0,190,0,5,101208070,week11,5529
0,0,0,0,101208070,week12,5521
0,7,0,28,101208070,week13,5521
0,6,0,8,101208070,week14,5521
0,0,0,21,101208070,week15,5521
0,0,0,0,101208070,week16,5521
0,0,0,18,101208070,week17,5521
0,0,0,0,101208070,week18,5521
0,0,0,0,101208078,week1,5521
0,0,0,33,101208078,week2,5522
0,58,0,37,101208078,week3,5524
0,0,0,21,101208078,week4,5521
0,0,0,44,101208078,week5,5522
0,0,934,284,101208078,week6,5300
0,0,5,19,101208078,week7,5521
0,0,0,0,101208078,week8,5521
0,0,0,34,101208078,week9,5522
0,0,0,0,101208078,week10,5521
0,0,0,768,101208078,week11,5400
0,0,1487,92,101208078,week12,5300
0,0,0,0,101208078,week13,5521
0,0,0,0,101208078,week14,5521
0,0,0,0,101208078,week15,5521
0,0,0,0,101208078,week16,5521
0,0,0,0,101208078,week17,5521
0,0,0,93,101208078,week18,5526
0,0,0,0,101208079,week1,5521
0,103,15,487,101208079,week2,5560
0,155,0,0,101208079,week3,5524
0,0,3478,4800,101208079,week4,4400
0,0,0,0,101208079,week5,5521
0,0,39,0,101208079,week6,5521
0,0,0,0,101208079,week7,5521
0,0,0,0,101208079,week8,5521
0,13,0,55,101208079,week9,5522
0,17,0,0,101208079,week10,5521
0,5,0,31,101208079,week11,5522
0,84,0,8,101208079,week12,5524
0,50,0,15,101208079,week13,5524
0,0,0,61,101208079,week14,5522
0,0,0,104,101208079,week15,5526
0,0,0,15,101208079,week16,5521
0,0,0,408,101208079,week17,5560
0,93,0,77,101208079,week18,5524
0,0,0,0,101208080,week1,5521
0,0,0,17,101208080,week2,5521
0,23,0,24,101208080,week3,5521
0,13,0,22,101208080,week4,5521
0,0,0,207,101208080,week5,5560
0,0,0,0,101208080,week6,5521
0,0,0,0,101208080,week7,5521
0,10,0,8,101208080,week8,5521
0,0,0,7,101208080,week9,5521
0,0,0,627,101208080,week10,5560
19,7,0,39,101208080,week11,5522
279,53,0,50,101208080,week12,5510
0,0,0,0,101208080,week13,5521
0,7,0,0,101208080,week14,5521
0,16,0,44,101208080,week15,5522
0,0,0,216,101208080,week16,5560
0,0,0,31,101208080,week17,5522
3839,19,516,6,101208080,week18,5100
0,0,0,0,101208082,week1,5521
17,389,74,180,101208082,week2,5529
0,0,0,0,101208082,week3,5521
0,24,0,159,101208082,week4,5526
8,68,4468,31,101208082,week5,4100
0,0,10163,93,101208082,week6,4600
0,0,0,0,101208082,week7,5521
0,9,0,47,101208082,week8,5522
0,0,0,0,101208082,week9,5521
0,0,0,0,101208082,week10,5521
0,526,261,87,101208082,week11,5529
16972,0,0,0,101208082,week12,2310
0,0,0,0,101208082,week13,5521
0,364,0,343,101208082,week14,5529
0,126,0,6,101208082,week15,5524
0,0,0,0,101208082,week16,5521
0,0,0,0,101208082,week17,5521
2159,0,0,0,101208082,week18,5600
0,0,49,14,101208084,week1,5521
0,11,14,18,101208084,week2,5521
0,10,4218,14,101208084,week3,4100
0,0,146,24,101208084,week4,5523
0,0,5,7,101208084,week5,5521
14,0,7045,0,101208084,week6,4300
0,0,0,0,101208084,week7,5521
0,0,0,0,101208084,week8,5521
0,0,5,0,101208084,week9,5521
0,0,0,51,101208084,week10,5522
0,0,0,0,101208084,week11,5521
0,0,0,0,101208084,week12,5521
5,0,0,0,101208084,week13,5521
0,0,0,0,101208084,week14,5521
0,0,0,0,101208084,week15,5521
0,0,0,0,101208084,week16,5521
0,0,0,5,101208084,week17,5521
0,0,0,0,101208084,week18,5521
0,0,0,12,101208090,week1,5521
0,10,0,25,101208090,week2,5521
0,0,0,29,101208090,week3,5521
0,0,0,20,101208090,week4,5521
0,0,0,378,101208090,week5,5560
0,0,0,2715,101208090,week6,5230
0,0,0,28,101208090,week7,5521
0,22,0,2492,101208090,week8,5230
0,18,0,6312,101208090,week9,3220
0,29,0,246,101208090,week10,5560
0,0,0,52,101208090,week11,5522
43373,410,0,1399,101208090,week12,2100
0,0,0,59,101208090,week13,5522
0,0,0,25,101208090,week14,5521
0,0,0,0,101208090,week15,5521
0,0,0,0,101208090,week16,5521
0,1798,0,193,101208090,week17,5550
0,0,0,11,101208090,week18,5521
0,0,0,0,101208091,week1,5521
0,34,0,59,101208091,week2,5522
0,136,0,1252,101208091,week3,5400
0,255,0,265,101208091,week4,5529
0,7,0,355,101208091,week5,5560
0,0,45,6368,101208091,week6,3220
0,0,0,10,101208091,week7,5521
0,0,0,0,101208091,week8,5521
0,0,20,1383,101208091,week9,5400
0,0,0,5,101208091,week10,5521
0,0,867,11,101208091,week11,5300
0,0,0,0,101208091,week12,5521
0,0,0,0,101208091,week13,5521
0,0,0,0,101208091,week14,5521
0,0,0,0,101208091,week15,5521
0,0,0,0,101208091,week16,5521
0,0,0,0,101208091,week17,5521
0,0,0,0,101208091,week18,5521
0,0,0,0,101208094,week1,5521
0,0,0,0,101208094,week2,5521
0,0,0,0,101208094,week3,5521
0,90,0,44,101208094,week4,5524
0,0,0,0,101208094,week5,5521
0,9,6158,17,101208094,week6,4100
0,28,13,5071,101208094,week7,5250
0,0,0,18,101208094,week8,5521
0,0,0,0,101208094,week9,5521
0,29,0,80,101208094,week10,5522
0,34,0,83,101208094,week11,5522
1754,196,1769,11,101208094,week12,5300
0,0,0,95,101208094,week13,5526
0,0,0,0,101208094,week14,5521
0,49,0,59,101208094,week15,5522
0,77,0,98,101208094,week16,5524
0,0,0,7,101208094,week17,5521
0,0,1165,1594,101208094,week18,5400
0,0,5,14,101209037,week1,5521
0,0,0,0,101209037,week2,5521
0,0,0,38,101209037,week3,5522
0,35,0,21,101209037,week4,5521
0,0,6688,479,101209037,week5,4300
310,0,7165,1477,101209037,week6,4300
0,12,11,24,101209037,week7,5521
274,0,7,28,101209037,week8,5510
0,30,0,23,101209037,week9,5521
0,17,0,283,101209037,week10,5560
0,869,0,23,101209037,week11,5550
5045,0,6200,8,101209037,week12,4200
0,0,0,89,101209037,week13,5522
0,0,0,12,101209037,week14,5521
0,0,0,411,101209037,week15,5560
0,0,0,0,101209037,week16,5521
0,0,0,3729,101209037,week17,5220
0,0,1844,0,101209037,week18,5300
0,0,0,0,101302049,week1,5521
0,0,0,0,101302049,week2,5521
0,0,0,43,101302049,week3,5522
0,0,0,0,101302049,week4,5521
0,0,0,0,101302049,week5,5521
0,48,0,192,101302049,week6,5526
0,11,0,6,101302049,week7,5521
0,0,0,149,101302049,week8,5526
0,0,0,15,101302049,week9,5521
0,0,0,0,101302049,week10,5521
0,0,0,257,101302049,week11,5560
0,29,0,329,101302049,week12,5560
0,13,7,14,101302049,week13,5521
0,0,0,20,101302049,week14,5521
0,0,0,11,101302049,week15,5521
0,0,0,0,101302049,week16,5521
0,86,0,357,101302049,week17,5560
0,1581,0,3908,101302049,week18,5260
0,0,0,0,101401042,week1,5521
0,0,0,0,101401042,week2,5521
0,0,0,38,101401042,week3,5522
0,0,0,0,101401042,week4,5521
0,0,0,0,101401042,week5,5521
9,0,4950,6,101401042,week6,4100
0,0,6,119,101401042,week7,5526
0,0,0,10,101401042,week8,5521
0,0,0,0,101401042,week9,5521
0,0,0,0,101401042,week10,5521
0,0,0,0,101401042,week11,5521
0,0,5875,8,101401042,week12,4100
0,0,0,0,101401042,week13,5521
0,0,0,0,101401042,week14,5521
0,0,0,0,101401042,week15,5521
0,0,0,10,101401042,week16,5521
0,0,0,93,101401042,week17,5526
0,0,0,0,101401042,week18,5521
0,0,12,9,101502012,week1,5521
0,6,21,123,101502012,week2,5526
0,31,0,62,101502012,week3,5522
0,0,0,62,101502012,week4,5522
0,0,549,85,101502012,week5,5539
6,0,1575,20,101502012,week6,5300
0,7,0,62,101502012,week7,5522
0,13,0,11,101502012,week8,5521
0,33,0,68,101502012,week9,5522
5,0,0,127,101502012,week10,5526
0,24,0,39,101502012,week11,5522
100,61,32,249,101502012,week12,5560
0,8,0,9,101502012,week13,5521
0,0,0,0,101502012,week14,5521
0,22,0,48,101502012,week15,5522
0,0,0,84,101502012,week16,5522
0,0,0,8,101502012,week17,5521
6,6,48,552,101502012,week18,5560
0,0,0,0,102103012,week1,5521
0,187,17,34,102103012,week2,5529
0,20,0,34,102103012,week3,5522
0,0,0,31,102103012,week4,5522
7,128,17999,0,102103012,week5,1200
1778,1384,1728,2418,102103012,week6,5210
8,64,0,11,102103012,week7,5524
4997,0,5,0,102103012,week8,5100
8139,2979,0,21,102103012,week9,2400
0,82,0,118,102103012,week10,5526
7,5,0,0,102103012,week11,5521
2026,0,0,24,102103012,week12,5600
0,26,0,37,102103012,week13,5522
0,30,0,29,102103012,week14,5522
0,11,0,0,102103012,week15,5521
0,0,0,11,102103012,week16,5521
0,0,0,0,102103012,week17,5521
5851,0,0,148,102103012,week18,5100
0,0,0,0,102205017,week1,5521
0,11,19,99,102205017,week2,5526
0,27,0,417,102205017,week3,5560
0,0,0,195,102205017,week4,5526
0,0,0,313,102205017,week5,5560
0,12,0,35,102205017,week6,5522
0,342,0,177,102205017,week7,5529
0,0,0,23,102205017,week8,5521
0,5,0,27,102205017,week9,5521
0,175,0,576,102205017,week10,5560
0,0,0,0,102205017,week11,5521
0,0,0,58,102205017,week12,5522
0,348,0,28,102205017,week13,5529
0,5,0,64,102205017,week14,5522
11,0,0,18,102205017,week15,5521
13,103,0,305,102205017,week16,5560
0,0,0,0,102205017,week17,5521
0,0,0,0,102205017,week18,5521
0,0,0,0,102205020,week1,5521
0,0,0,0,102205020,week2,5521
0,351,19,734,102205020,week3,5400
0,7,0,5845,102205020,week4,3220
0,0,0,0,102205020,week5,5521
0,74,16332,506,102205020,week6,1200
0,0,0,0,102205020,week7,5521
0,0,0,53,102205020,week8,5522
0,0,0,0,102205020,week9,5521
0,0,0,0,102205020,week10,5521
0,0,0,0,102205020,week11,5521
52,47,139,4485,102205020,week12,5240
0,0,0,0,102205020,week13,5521
0,0,0,0,102205020,week14,5521
0,0,0,0,102205020,week15,5521
0,0,0,0,102205020,week16,5521
0,0,0,0,102205020,week17,5521
7744,357,0,105,102205020,week18,2400
0,0,0,0,102205022,week1,5521
0,24,187,66,102205022,week2,5523
0,3307,0,635,102205022,week3,6300
0,15,20,33,102205022,week4,5522
0,0,0,0,102205022,week5,5521
0,70,22734,446,102205022,week6,1400
0,0,0,0,102205022,week7,5521
0,1383,48,150,102205022,week8,5550
0,22,0,0,102205022,week9,5521
0,6,0,0,102205022,week10,5521
0,20,0,37,102205022,week11,5522
466,0,0,0,102205022,week12,5510
0,0,0,0,102205022,week13,5521
0,0,0,0,102205022,week14,5521
0,0,0,0,102205022,week15,5521
0,0,0,0,102205022,week16,5521
0,0,0,0,102205022,week17,5521
1070,0,205,0,102205022,week18,5600
0,0,0,0,102205024,week1,5521
0,0,0,39,102205024,week2,5522
0,67,0,33,102205024,week3,5524
0,0,0,54,102205024,week4,5522
0,0,0,16,102205024,week5,5521
0,5,0,131,102205024,week6,5526
0,0,0,16,102205024,week7,5521
0,0,0,53,102205024,week8,5522
0,7,0,726,102205024,week9,5400
0,20,0,31,102205024,week10,5522
0,8,0,45,102205024,week11,5522
0,0,0,0,102205024,week12,5521
0,18,0,50,102205024,week13,5522
0,5,0,136,102205024,week14,5526
0,6,0,11,102205024,week15,5521
0,0,0,26,102205024,week16,5521
0,0,0,0,102205024,week17,5521
0,0,0,0,102205024,week18,5521
0,0,0,0,102205030,week1,5521
0,0,0,39,102205030,week2,5522
0,7,0,33,102205030,week3,5522
0,5,0,0,102205030,week4,5521
0,8,0,2834,102205030,week5,5230
0,828,0,12907,102205030,week6,3100
0,0,0,6,102205030,week7,5521
0,0,0,63,102205030,week8,5522
0,0,0,35,102205030,week9,5522
0,0,0,122,102205030,week10,5526
0,0,0,47,102205030,week11,5522
136,0,221,52,102205030,week12,5523
0,0,0,0,102205030,week13,5521
0,0,0,0,102205030,week14,5521
0,0,0,0,102205030,week15,5521
0,0,0,0,102205030,week16,5521
0,0,0,128,102205030,week17,5526
0,19,0,5794,102205030,week18,3220
0,0,0,10,102205033,week1,5521
0,0,0,28,102205033,week2,5521
0,0,0,18,102205033,week3,5521
0,13,0,35,102205033,week4,5522
0,0,0,0,102205033,week5,5521
0,0,0,0,102205033,week6,5521
0,35,0,17,102205033,week7,5521
0,0,0,9,102205033,week8,5521
0,25,0,15,102205033,week9,5521
0,6,0,0,102205033,week10,5521
0,38,0,11,102205033,week11,5521
6943,12,0,83,102205033,week12,5100
8,0,0,21,102205033,week13,5521
0,22,0,34,102205033,week14,5522
0,32,0,12,102205033,week15,5521
0,18,0,0,102205033,week16,5521
0,6,0,12,102205033,week17,5521
1191,0,0,0,102205033,week18,5600
0,0,0,0,102205051,week1,5521
0,0,0,0,102205051,week2,5521
0,619,0,418,102205051,week3,5529
0,0,0,0,102205051,week4,5521
0,0,0,49,102205051,week5,5522
0,0,0,33,102205051,week6,5522
0,0,19,0,102205051,week7,5521
0,12,0,80,102205051,week8,5522
0,0,0,0,102205051,week9,5521
0,0,0,0,102205051,week10,5521
59,7,637,0,102205051,week11,5539
1489,0,20,5,102205051,week12,5600
0,0,0,0,102205051,week13,5521
0,0,0,0,102205051,week14,5521
15,0,0,0,102205051,week15,5521
0,0,0,0,102205051,week16,5521
7903,20,0,5,102205051,week17,2400
3295,16,0,30,102205051,week18,5100
0,0,0,0,102205081,week1,5521
0,0,0,0,102205081,week2,5521
0,10,0,271,102205081,week3,5560
0,0,0,0,102205081,week4,5521
0,0,0,0,102205081,week5,5521
0,0,0,0,102205081,week6,5521
0,0,0,0,102205081,week7,5521
0,0,0,0,102205081,week8,5521
0,0,0,0,102205081,week9,5521
0,0,0,0,102205081,week10,5521
0,0,0,0,102205081,week11,5521
14231,24,0,30,102205081,week12,2330
0,0,0,0,102205081,week13,5521
0,0,0,0,102205081,week14,5521
0,0,0,0,102205081,week15,5521
0,0,0,0,102205081,week16,5521
0,0,0,0,102205081,week17,5521
1036,0,15,0,102205081,week18,5600
0,0,0,0,102205092,week1,5521
0,0,0,0,102205092,week2,5521
0,61,0,129,102205092,week3,5526
0,49,0,173,102205092,week4,5526
0,17,0,4383,102205092,week5,5240
0,493,26,2799,102205092,week6,5230
0,13,0,21,102205092,week7,5521
0,99,0,20,102205092,week8,5524
0,16,0,10,102205092,week9,5521
0,0,0,5,102205092,week10,5521
0,20,0,24,102205092,week11,5521
0,364,0,1059,102205092,week12,5400
0,53,0,70,102205092,week13,5522
0,27,0,7,102205092,week14,5521
0,35,0,146,102205092,week15,5526
0,16,0,0,102205092,week16,5521
0,0,0,0,102205092,week17,5521
0,62,4853,714,102205092,week18,4100
0,0,0,0,102205095,week1,5521
0,0,0,60,102205095,week2,5522
0,78,0,199,102205095,week3,5526
0,0,0,17,102205095,week4,5521
0,0,0,108,102205095,week5,5526
0,0,0,0,102205095,week6,5521
0,17,0,98,102205095,week7,5526
0,0,0,41,102205095,week8,5522
0,7,0,24,102205095,week9,5521
0,23,0,32,102205095,week10,5522
15,65,0,60,102205095,week11,5524
0,0,0,0,102205095,week12,5521
0,22,0,41,102205095,week13,5522
0,50,0,208,102205095,week14,5560
0,23,0,45,102205095,week15,5522
0,13,0,0,102205095,week16,5521
0,11,0,18,102205095,week17,5521
0,0,0,0,102205095,week18,5521
0,0,349,20,102208001,week1,5539
0,52,5,34,102208001,week2,5524
0,26,0,117,102208001,week3,5526
0,709,0,502,102208001,week4,5529
0,0,0,2941,102208001,week5,5230
0,0,7339,5,102208001,week6,4300
0,0,7,0,102208001,week7,5521
0,0,614,7,102208001,week8,5539
0,0,0,29,102208001,week9,5521
0,0,0,0,102208001,week10,5521
0,0,0,6,102208001,week11,5521
7,22,0,0,102208001,week12,5521
0,0,0,0,102208001,week13,5521
0,0,0,9,102208001,week14,5521
0,0,0,0,102208001,week15,5521
0,0,0,0,102208001,week16,5521
0,0,0,21,102208001,week17,5521
0,0,0,22,102208001,week18,5521
0,0,0,0,102208002,week1,5521
0,0,0,0,102208002,week2,5521
0,0,0,0,102208002,week3,5521
0,0,0,0,102208002,week4,5521
0,13,48,33,102208002,week5,5522
0,0,0,1933,102208002,week6,5400
0,0,0,0,102208002,week7,5521
0,0,0,0,102208002,week8,5521
0,0,0,174,102208002,week9,5526
0,0,0,30,102208002,week10,5522
6,8,0,49,102208002,week11,5522
0,48,0,12,102208002,week12,5524
0,0,0,19,102208002,week13,5521
0,0,0,40,102208002,week14,5522
0,0,0,0,102208002,week15,5521
0,0,0,0,102208002,week16,5521
0,0,0,0,102208002,week17,5521
0,191,0,29,102208002,week18,5529
0,0,0,0,102208004,week1,5521
0,0,123,0,102208004,week2,5523
0,0,415,2572,102208004,week3,5230
0,0,0,0,102208004,week4,5521
446,0,600,6,102208004,week5,5539
12,0,12056,593,102208004,week6,4600
0,0,0,0,102208004,week7,5521
0,0,0,2731,102208004,week8,5230
0,0,0,108,102208004,week9,5526
9,0,0,0,102208004,week10,5521
0,2019,0,6,102208004,week11,5550
469,12,0,509,102208004,week12,5560
0,0,0,0,102208004,week13,5521
0,876,0,202,102208004,week14,5550
0,0,0,408,102208004,week15,5560
0,0,0,0,102208004,week16,5521
0,733,0,723,102208004,week17,5400
0,854,0,615,102208004,week18,5400
0,0,0,0,102208005,week1,5521
0,0,0,0,102208005,week2,5521
0,0,0,75,102208005,week3,5522
0,0,0,0,102208005,week4,5521
0,0,0,0,102208005,week5,5521
0,0,15,17,102208005,week6,5521
0,0,0,0,102208005,week7,5521
0,0,0,0,102208005,week8,5521
0,5,0,15,102208005,week9,5521
0,0,0,16,102208005,week10,5521
0,0,0,0,102208005,week11,5521
0,0,52,0,102208005,week12,5521
0,0,0,0,102208005,week13,5521
0,0,0,0,102208005,week14,5521
0,0,0,0,102208005,week15,5521
0,0,0,0,102208005,week16,5521
0,0,0,0,102208005,week17,5521
0,17,0,0,102208005,week18,5521
0,0,0,0,102208006,week1,5521
0,12,7,24,102208006,week2,5521
0,8,0,9,102208006,week3,5521
0,33,71,93,102208006,week4,5526
0,0,0,19,102208006,week5,5521
1547,0,12,0,102208006,week6,5600
0,0,0,6,102208006,week7,5521
0,0,0,18,102208006,week8,5521
0,12,0,33,102208006,week9,5522
0,7,0,12,102208006,week10,5521
21166,247,0,13,102208006,week11,2200
0,0,0,0,102208006,week12,5521
0,13,0,22,102208006,week13,5521
0,16,0,28,102208006,week14,5522
0,5,0,6,102208006,week15,5521
0,0,0,20,102208006,week16,5521
0,0,0,55,102208006,week17,5522
12908,1201,0,0,102208006,week18,2330
0,0,0,0,102208007,week1,5521
0,0,0,29,102208007,week2,5521
0,25,48,123,102208007,week3,5526
0,65,0,0,102208007,week4,5524
0,0,0,0,102208007,week5,5521
0,1468,1538,290,102208007,week6,5300
0,0,0,21,102208007,week7,5521
0,0,0,1172,102208007,week8,5400
0,0,0,58,102208007,week9,5522
0,16,0,2166,102208007,week10,5400
0,10,0,114,102208007,week11,5526
13163,14,43,10,102208007,week12,2330
30,0,0,9,102208007,week13,5521
0,0,0,50,102208007,week14,5522
0,0,0,30,102208007,week15,5522
0,0,0,0,102208007,week16,5521
0,0,0,0,102208007,week17,5521
4598,42,0,16,102208007,week18,5100
0,0,24,9,102208010,week1,5521
0,43,0,79,102208010,week2,5522
27,14,48,23,102208010,week3,5521
0,27,7848,70,102208010,week4,4300
0,0,784,54,102208010,week5,5539
13,0,3127,0,102208010,week6,5300
6,5,115,97,102208010,week7,5523
0,0,0,96,102208010,week8,5526
0,0,0,8,102208010,week9,5521
0,12426,0,39,102208010,week10,6200
0,18,7,19,102208010,week11,5521
6555,37,0,0,102208010,week12,5100
0,18,0,32,102208010,week13,5522
1813,0,0,11,102208010,week14,5600
6,6,0,29,102208010,week15,5522
0,0,0,0,102208010,week16,5521
14,0,0,61,102208010,week17,5522
16332,27,0,6,102208010,week18,2310
0,0,0,0,102208014,week1,5521
0,0,0,0,102208014,week2,5521
0,0,0,46,102208014,week3,5522
0,0,21612,1489,102208014,week4,1400
0,0,3873,139,102208014,week5,4100
11,0,241,0,102208014,week6,5523
0,0,0,0,102208014,week7,5521
0,0,0,159,102208014,week8,5526
0,0,0,10,102208014,week9,5521
7,0,0,235,102208014,week10,5560
0,15,0,38,102208014,week11,5522
556,11,681,21907,102208014,week12,3100
0,0,0,0,102208014,week13,5521
234,6,0,0,102208014,week14,5510
